participant_id,task,stimuli_number,trial_number,layout,orientation,correct,response,duration,time_when
67e8111e31624b93e2210da1,compare_index,0,3,vertical,horizontal,1,1,938.9,38:44.4
67e8111e31624b93e2210da1,compare_index,17,4,vertical,horizontal,1,1,969.7,38:46.2
67df2438f087a74ea30f779b,compare_height,40,35,vertical,vertical,1,1,829.5,38:49.1
67dc4af0acb95ecbe688fb6c,compare_index,114,26,vertical,horizontal,0,2,196.8999999,38:59.6
67a8ec4ea60bb64966445f02,compare_length,-999,5,horizontal,vertical,1,2,1228.7,38:44.0
673fd65df63a840769d58897,compare_length,42,31,horizontal,horizontal,1,1,1875.7,38:05.5
67e3126f2bfefc992d4dace9,compare_length,36,3,vertical,vertical,1,2,329.8,38:06.3
56e967b74c71f00005d78743,compare_height,37,17,horizontal,vertical,1,1,1165,38:04.6
67f174cd81c17d44ce179427,compare_length,33,10,vertical,horizontal,1,1,1122,38:05.4
67d75efd39a97429e142a691,compare_index,23,18,vertical,vertical,1,1,810.4,38:05.5
5da978f61844f20014bf9933,compare_length,99,31,horizontal,vertical,1,1,867.1000001,38:05.5
67e923d008c9e3479c33f071,compare_length,91,15,horizontal,horizontal,1,1,800.7,38:05.6
67e3126f2bfefc992d4dace9,compare_length,63,4,vertical,vertical,1,2,291.8,38:07.5
67ee18e80744561f1cf718d7,compare_index,17,22,vertical,horizontal,1,1,1134.8,38:07.3
6772be1363ec1102cc8bc48d,compare_index,84,31,horizontal,vertical,1,1,720,38:13.5
60fe3a34f7f4d5e48ad56af2,compare_height,3,16,vertical,horizontal,1,1,1358.7,38:06.8
67a7bb5c18534330a23fbcce,compare_height,4,10,vertical,horizontal,1,1,3442,38:06.3
67ec3bb02bcef82c1994c47d,compare_length,48,30,horizontal,horizontal,1,1,996.7,38:06.5
60e9e8092cfc1f464753dd71,compare_length,7,19,vertical,horizontal,1,2,1643,38:06.5
67d4921202333fa45206b872,compare_height,12,0,vertical,vertical,1,1,1624.1,38:06.6
67f1a2c9e530abd2a41acb1c,compare_height,35,15,vertical,vertical,1,1,1860.7,38:06.4
673fd65df63a840769d58897,compare_length,-999,32,horizontal,horizontal,1,1,1152.5,38:07.5
6778960cc7c9403c1d58e9a2,compare_length,117,28,vertical,horizontal,1,2,1546.7,38:07.1
56e967b74c71f00005d78743,compare_height,40,18,horizontal,vertical,1,1,1401.7,38:06.8
5da978f61844f20014bf9933,compare_length,-999,32,horizontal,vertical,1,1,851.8,38:07.2
67df2438f087a74ea30f779b,compare_height,59,20,vertical,vertical,1,2,3064.2,38:06.9
67d75efd39a97429e142a691,compare_index,13,19,vertical,vertical,1,2,1163.2,38:07.5
67e3126f2bfefc992d4dace9,compare_length,-999,5,vertical,vertical,0,2,306.1,38:08.8
67e923d008c9e3479c33f071,compare_length,84,16,horizontal,horizontal,0,1,799.2,38:07.2
6772be1363ec1102cc8bc48d,compare_index,-999,32,horizontal,vertical,1,2,866.6,38:15.2
67ee794a2ac3ea61880dab22,compare_height,23,18,horizontal,horizontal,1,2,3947.7,38:05.7
67ee18e80744561f1cf718d7,compare_index,-999,23,vertical,horizontal,1,2,1373,38:09.5
67e3126f2bfefc992d4dace9,compare_length,47,6,vertical,vertical,1,2,399.9,38:10.1
60fe3a34f7f4d5e48ad56af2,compare_height,28,17,vertical,horizontal,1,2,1436.4,38:09.1
67e5ed9223a861e4fd57d4fb,compare_height,8,35,horizontal,horizontal,0,2,1341,37:54.6
67d4921202333fa45206b872,compare_height,25,1,vertical,vertical,0,1,955.5,38:08.4
673fd65df63a840769d58897,compare_length,52,33,horizontal,horizontal,1,2,1335.4,38:09.6
67f1a2c9e530abd2a41acb1c,compare_height,43,16,vertical,vertical,1,1,1352.3,38:08.6
67e923d008c9e3479c33f071,compare_length,94,17,horizontal,horizontal,1,2,644.2,38:08.7
67d75efd39a97429e142a691,compare_index,24,20,vertical,vertical,1,2,1010,38:09.4
6778960cc7c9403c1d58e9a2,compare_length,123,29,vertical,horizontal,1,1,1456.4,38:09.4
67e3126f2bfefc992d4dace9,compare_length,56,7,vertical,vertical,0,2,424.4,38:11.5
67d4921202333fa45206b872,compare_height,5,2,vertical,vertical,1,1,971.9,38:10.2
6772be1363ec1102cc8bc48d,compare_index,81,33,horizontal,vertical,1,1,1512.2,38:17.6
67a7bb5c18534330a23fbcce,compare_height,12,11,vertical,horizontal,1,1,2845,38:10.0
67e923d008c9e3479c33f071,compare_length,74,18,horizontal,horizontal,0,2,830,38:10.4
60fe3a34f7f4d5e48ad56af2,compare_height,20,18,vertical,horizontal,1,2,1190.7,38:11.2
67ee18e80744561f1cf718d7,compare_index,5,24,vertical,horizontal,1,1,1468.7,38:11.8
5da978f61844f20014bf9933,compare_length,120,34,horizontal,vertical,1,1,1308.2,38:11.1
67ec3bb02bcef82c1994c47d,compare_length,-999,32,horizontal,horizontal,1,2,1150.4,38:11.0
56e967b74c71f00005d78743,compare_height,59,19,horizontal,vertical,1,2,3277.3,38:10.9
67e3126f2bfefc992d4dace9,compare_length,62,8,vertical,vertical,1,2,331.9,38:12.8
67f1a2c9e530abd2a41acb1c,compare_height,51,17,vertical,vertical,1,2,1722.7,38:11.2
67f174cd81c17d44ce179427,compare_length,56,11,vertical,horizontal,1,1,4297.9,38:10.6
67d4921202333fa45206b872,compare_height,8,3,vertical,vertical,1,1,937.4,38:12.0
6778960cc7c9403c1d58e9a2,compare_length,111,30,vertical,horizontal,1,2,2020.9,38:12.2
67f174cd81c17d44ce179427,compare_length,62,12,vertical,horizontal,1,2,1148.7,38:12.6
673fd65df63a840769d58897,compare_length,39,34,horizontal,horizontal,1,2,2628.3,38:13.1
67a7bb5c18534330a23fbcce,compare_height,27,12,vertical,horizontal,1,2,1296,38:12.2
67e923d008c9e3479c33f071,compare_length,87,19,horizontal,horizontal,1,2,1009.8,38:12.2
6772be1363ec1102cc8bc48d,compare_index,91,34,horizontal,vertical,1,2,1792,38:20.2
67df2438f087a74ea30f779b,compare_height,43,22,vertical,vertical,1,1,1790.3,38:12.5
60e9e8092cfc1f464753dd71,compare_length,12,20,vertical,horizontal,1,2,5227.1,38:12.6
60fe3a34f7f4d5e48ad56af2,compare_height,6,19,vertical,horizontal,1,1,1267.4,38:13.3
67ee18e80744561f1cf718d7,compare_index,1,25,vertical,horizontal,1,1,1509.2,38:14.2
5a0efb83ab721b0001ef8509,compare_index,87,0,horizontal,horizontal,1,1,1631.2,38:12.9
67d75efd39a97429e142a691,compare_index,14,21,vertical,vertical,1,2,2223.1,38:12.5
67ec3bb02bcef82c1994c47d,compare_length,42,33,horizontal,horizontal,1,1,1080,38:12.9
5da978f61844f20014bf9933,compare_length,100,35,horizontal,vertical,1,2,1347.2,38:13.3
67ee794a2ac3ea61880dab22,compare_height,14,19,horizontal,horizontal,1,1,3400.8,38:09.9
67e3126f2bfefc992d4dace9,compare_length,54,10,vertical,vertical,1,2,329.8,38:15.3
67f174cd81c17d44ce179427,compare_length,63,13,vertical,horizontal,1,2,925.2,38:14.4
67e923d008c9e3479c33f071,compare_length,90,20,horizontal,horizontal,0,2,785.4,38:13.8
6778960cc7c9403c1d58e9a2,compare_length,119,31,vertical,horizontal,1,2,1492.9,38:14.6
56e967b74c71f00005d78743,compare_height,43,20,horizontal,vertical,1,1,2393.6,38:14.2
67d75efd39a97429e142a691,compare_index,25,22,vertical,vertical,1,2,1421.6,38:14.8
67ee18e80744561f1cf718d7,compare_index,0,26,vertical,horizontal,1,1,906.5,38:15.9
60fe3a34f7f4d5e48ad56af2,compare_height,15,20,vertical,horizontal,1,1,1094.8,38:15.2
6772be1363ec1102cc8bc48d,compare_index,82,35,horizontal,vertical,0,2,1246.7,38:22.3
5a0efb83ab721b0001ef8509,compare_index,65,1,horizontal,horizontal,1,1,1231.1,38:15.0
67e3126f2bfefc992d4dace9,compare_length,53,11,vertical,vertical,1,2,313.1,38:16.5
67d4921202333fa45206b872,compare_height,-999,5,vertical,vertical,1,2,955.6,38:15.3
67a7bb5c18534330a23fbcce,compare_height,23,13,vertical,horizontal,1,2,2192,38:15.3
60e9e8092cfc1f464753dd71,compare_length,17,21,vertical,horizontal,1,1,2165.9,38:15.6
67df2438f087a74ea30f779b,compare_height,-999,23,vertical,vertical,0,1,2148.1,38:15.5
67f174cd81c17d44ce179427,compare_length,-999,14,vertical,horizontal,1,2,1167.9,38:16.5
67e3126f2bfefc992d4dace9,compare_length,38,12,vertical,vertical,1,2,297.6,38:17.7
6778960cc7c9403c1d58e9a2,compare_length,-999,32,vertical,horizontal,1,2,1057.5,38:16.5
67d75efd39a97429e142a691,compare_index,-999,23,vertical,vertical,1,2,1303.9,38:17.0
67e923d008c9e3479c33f071,compare_length,89,21,horizontal,horizontal,1,1,1780.5,38:16.4
56e967b74c71f00005d78743,compare_height,53,21,horizontal,vertical,1,2,1605.5,38:16.6
60fe3a34f7f4d5e48ad56af2,compare_height,2,21,vertical,horizontal,1,1,1580.8,38:17.6
67ee18e80744561f1cf718d7,compare_index,12,27,vertical,horizontal,1,2,1914.4,38:18.7
67d4921202333fa45206b872,compare_height,18,6,vertical,vertical,0,1,662.9,38:16.8
67df2438f087a74ea30f779b,compare_height,47,24,vertical,vertical,1,1,982.6,38:17.4
60e9e8092cfc1f464753dd71,compare_length,13,22,vertical,horizontal,0,1,1288,38:17.7
67d4921202333fa45206b872,compare_height,1,7,vertical,vertical,1,1,718.7,38:18.4
67e923d008c9e3479c33f071,compare_length,78,22,horizontal,horizontal,1,2,764.8,38:18.0
67a7bb5c18534330a23fbcce,compare_height,-999,14,vertical,horizontal,1,1,2075,38:18.2
6778960cc7c9403c1d58e9a2,compare_length,115,33,vertical,horizontal,1,1,1440.8,38:18.7
67d75efd39a97429e142a691,compare_index,30,24,vertical,vertical,1,2,1147,38:19.0
67ee794a2ac3ea61880dab22,compare_height,29,20,horizontal,horizontal,1,2,5392.5,38:16.2
67e3126f2bfefc992d4dace9,compare_length,-999,14,vertical,vertical,1,2,619.5,38:20.5
60fe3a34f7f4d5e48ad56af2,compare_height,14,22,vertical,horizontal,1,1,1203.7,38:19.7
56e967b74c71f00005d78743,compare_height,42,22,horizontal,vertical,1,1,1774,38:19.2
67f1a2c9e530abd2a41acb1c,compare_height,61,18,vertical,vertical,1,2,4549.5,38:16.6
67f174cd81c17d44ce179427,compare_length,43,16,vertical,horizontal,1,1,1051.8,38:20.2
67df2438f087a74ea30f779b,compare_height,45,25,vertical,vertical,1,1,1316.1,38:19.6
67e923d008c9e3479c33f071,compare_length,-999,23,horizontal,horizontal,1,1,728.2,38:19.6
5a0efb83ab721b0001ef8509,compare_index,80,3,horizontal,horizontal,1,1,1956.9,38:20.0
60e9e8092cfc1f464753dd71,compare_length,-999,23,vertical,horizontal,1,1,1285.9,38:19.9
67e3126f2bfefc992d4dace9,compare_length,41,15,vertical,vertical,0,2,347.5,38:21.8
67d75efd39a97429e142a691,compare_index,4,25,vertical,vertical,1,1,1026.8,38:20.9
67ec3bb02bcef82c1994c47d,compare_length,53,34,horizontal,horizontal,1,2,5180.4,38:18.9
6778960cc7c9403c1d58e9a2,compare_length,102,34,vertical,horizontal,1,2,1409.7,38:21.0
67f1a2c9e530abd2a41acb1c,compare_height,32,19,vertical,vertical,1,1,1644.8,38:19.1
67e923d008c9e3479c33f071,compare_length,69,24,horizontal,horizontal,0,1,620.8,38:21.0
60fe3a34f7f4d5e48ad56af2,compare_height,-999,23,vertical,horizontal,1,2,1273.6,38:21.8
56e967b74c71f00005d78743,compare_height,-999,23,horizontal,vertical,1,1,1304.5,38:21.4
67f1a2c9e530abd2a41acb1c,compare_height,44,20,vertical,vertical,1,1,1375.8,38:21.4
67a7bb5c18534330a23fbcce,compare_height,3,15,vertical,horizontal,1,1,2585,38:21.7
67e3126f2bfefc992d4dace9,compare_length,34,16,vertical,vertical,0,2,790.4,38:23.5
67df2438f087a74ea30f779b,compare_height,48,26,vertical,vertical,0,1,1340.9,38:21.8
5a0efb83ab721b0001ef8509,compare_index,67,4,horizontal,horizontal,1,1,1360.4,38:22.2
6778960cc7c9403c1d58e9a2,compare_length,104,35,vertical,horizontal,1,1,801.9,38:22.6
67e923d008c9e3479c33f071,compare_length,65,25,horizontal,horizontal,1,1,689,38:22.6
67d4921202333fa45206b872,compare_height,11,8,vertical,vertical,0,2,3962,38:23.2
60fe3a34f7f4d5e48ad56af2,compare_height,7,24,vertical,horizontal,1,1,1150.7,38:23.8
67e3126f2bfefc992d4dace9,compare_length,37,17,vertical,vertical,1,2,404.9,38:24.9
67f174cd81c17d44ce179427,compare_length,38,18,vertical,horizontal,1,2,1199.8,38:23.9
67d75efd39a97429e142a691,compare_index,29,26,vertical,vertical,1,2,1336.5,38:23.1
60e9e8092cfc1f464753dd71,compare_length,5,24,vertical,horizontal,1,2,2749.6,38:23.5
56e967b74c71f00005d78743,compare_height,51,24,horizontal,vertical,1,2,1272.4,38:23.5
67f1a2c9e530abd2a41acb1c,compare_height,46,21,vertical,vertical,1,1,1597.7,38:23.9
67e923d008c9e3479c33f071,compare_length,95,26,horizontal,horizontal,1,2,661.6,38:24.0
67df2438f087a74ea30f779b,compare_height,36,27,vertical,vertical,1,1,1489.9,38:24.1
67e3126f2bfefc992d4dace9,compare_length,57,18,vertical,vertical,0,2,307.1,38:26.1
67a7bb5c18534330a23fbcce,compare_height,18,16,vertical,horizontal,1,2,2132,38:24.7
60fe3a34f7f4d5e48ad56af2,compare_height,4,25,vertical,horizontal,1,1,1083.3,38:25.7
67d4921202333fa45206b872,compare_height,28,9,vertical,vertical,0,1,1790,38:25.9
67e923d008c9e3479c33f071,compare_length,86,27,horizontal,horizontal,1,2,610.8,38:25.5
67e3126f2bfefc992d4dace9,compare_length,40,19,vertical,vertical,0,2,428.4,38:27.5
67f174cd81c17d44ce179427,compare_length,40,19,vertical,horizontal,1,1,1877.4,38:26.6
60e9e8092cfc1f464753dd71,compare_length,27,25,vertical,horizontal,1,1,1765.9,38:26.1
5a0efb83ab721b0001ef8509,compare_index,95,6,horizontal,horizontal,1,2,1063.5,38:26.3
67d75efd39a97429e142a691,compare_index,15,28,vertical,vertical,1,2,941.2,38:26.7
67ee18e80744561f1cf718d7,compare_index,14,29,vertical,horizontal,1,2,2885.4,38:24.8
56e967b74c71f00005d78743,compare_height,38,25,horizontal,vertical,1,1,2391.2,38:26.7
67ee794a2ac3ea61880dab22,compare_height,5,21,horizontal,horizontal,1,1,6543.8,38:23.6
6638e8aa3d1f38846080806a,compare_length,45,0,horizontal,vertical,1,2,1060.2,38:33.3
67e923d008c9e3479c33f071,compare_length,88,28,horizontal,horizontal,0,2,629.2,38:27.0
67f1a2c9e530abd2a41acb1c,compare_height,42,22,vertical,vertical,1,1,2540.8,38:27.3
67ee18e80744561f1cf718d7,compare_index,8,28,vertical,horizontal,0,1,1480.4,38:21.0
67df2438f087a74ea30f779b,compare_height,50,28,vertical,vertical,1,2,2513.2,38:27.5
67a7bb5c18534330a23fbcce,compare_height,10,17,vertical,horizontal,1,1,1759,38:27.3
5a0efb83ab721b0001ef8509,compare_index,83,7,horizontal,horizontal,1,1,1208.1,38:28.4
60fe3a34f7f4d5e48ad56af2,compare_height,31,26,vertical,horizontal,1,2,2241.9,38:28.8
67e3126f2bfefc992d4dace9,compare_length,50,21,vertical,vertical,0,2,307.9,38:30.1
67f174cd81c17d44ce179427,compare_length,37,20,vertical,horizontal,1,2,1795.4,38:29.3
67e923d008c9e3479c33f071,compare_length,82,29,horizontal,horizontal,0,2,827.9,38:28.6
60e9e8092cfc1f464753dd71,compare_length,14,26,vertical,horizontal,0,1,1928.6,38:28.8
56e967b74c71f00005d78743,compare_height,44,26,horizontal,vertical,1,1,1244.1,38:28.8
6638e8aa3d1f38846080806a,compare_length,42,1,horizontal,vertical,1,1,1260.3,38:35.4
67a7bb5c18534330a23fbcce,compare_height,25,18,vertical,horizontal,1,2,1114,38:29.3
67df2438f087a74ea30f779b,compare_height,41,29,vertical,vertical,1,1,943,38:29.3
67dc4af0acb95ecbe688fb6c,compare_index,110,0,vertical,horizontal,0,1,621.3,38:27.6
67e3126f2bfefc992d4dace9,compare_length,39,22,vertical,vertical,1,2,340.5,38:31.4
67dc4af0acb95ecbe688fb6c,compare_index,113,1,vertical,horizontal,0,2,58,38:28.5
5a0efb83ab721b0001ef8509,compare_index,79,8,horizontal,horizontal,1,2,1060.8,38:30.3
67ee794a2ac3ea61880dab22,compare_height,0,22,horizontal,horizontal,1,1,3470.1,38:27.9
67e923d008c9e3479c33f071,compare_length,73,30,horizontal,horizontal,1,1,749.4,38:30.2
67f1a2c9e530abd2a41acb1c,compare_height,-999,23,vertical,vertical,1,2,2257.9,38:30.4
67f174cd81c17d44ce179427,compare_length,39,21,vertical,horizontal,1,2,1055,38:31.2
56e967b74c71f00005d78743,compare_height,41,27,horizontal,vertical,1,1,961.9,38:30.7
6638e8aa3d1f38846080806a,compare_length,33,2,horizontal,vertical,1,1,944.1,38:37.2
67dc4af0acb95ecbe688fb6c,compare_index,109,2,vertical,horizontal,1,2,475.8,38:29.8
67e3126f2bfefc992d4dace9,compare_length,-999,23,vertical,vertical,0,2,332.4,38:32.7
60e9e8092cfc1f464753dd71,compare_length,3,27,vertical,horizontal,1,1,1522,38:31.2
67dc4af0acb95ecbe688fb6c,compare_index,124,3,vertical,horizontal,0,1,3.200000048,38:30.6
67e923d008c9e3479c33f071,compare_length,68,31,horizontal,horizontal,1,2,813.6,38:31.8
5a0efb83ab721b0001ef8509,compare_index,84,9,horizontal,horizontal,1,1,1067,38:32.2
67e3126f2bfefc992d4dace9,compare_length,60,24,vertical,vertical,1,2,383.2,38:34.0
67a7bb5c18534330a23fbcce,compare_height,5,19,vertical,horizontal,1,1,2263,38:32.5
67d75efd39a97429e142a691,compare_index,10,30,vertical,vertical,1,2,1741,38:32.2
67f174cd81c17d44ce179427,compare_length,51,22,vertical,horizontal,1,1,1267.4,38:33.3
60fe3a34f7f4d5e48ad56af2,compare_height,29,27,vertical,horizontal,0,1,3916.5,38:33.6
67dc4af0acb95ecbe688fb6c,compare_index,107,4,vertical,horizontal,1,2,483.2,38:32.0
67f1a2c9e530abd2a41acb1c,compare_height,53,24,vertical,vertical,1,2,1795.4,38:33.1
6638e8aa3d1f38846080806a,compare_length,34,3,horizontal,vertical,1,1,1607.9,38:39.6
60e9e8092cfc1f464753dd71,compare_length,23,28,vertical,horizontal,1,2,1331.7,38:33.4
67e923d008c9e3479c33f071,compare_length,-999,32,horizontal,horizontal,1,2,738.1,38:33.4
67e3126f2bfefc992d4dace9,compare_length,61,25,vertical,vertical,1,2,681.4,38:35.6
5a0efb83ab721b0001ef8509,compare_index,70,10,horizontal,horizontal,1,1,1198.2,38:34.2
67ee794a2ac3ea61880dab22,compare_height,-999,23,horizontal,horizontal,1,2,1917.7,38:30.7
67dc4af0acb95ecbe688fb6c,compare_index,-999,5,vertical,horizontal,0,2,373.5,38:33.2
67f174cd81c17d44ce179427,compare_length,-999,23,vertical,horizontal,1,2,902.2,38:35.1
67ee18e80744561f1cf718d7,compare_index,21,30,vertical,horizontal,1,1,9832.4,38:35.4
67dc4af0acb95ecbe688fb6c,compare_index,108,6,vertical,horizontal,1,2,15.79999995,38:34.0
6638e8aa3d1f38846080806a,compare_length,37,4,horizontal,vertical,1,2,1024.9,38:41.4
67e3126f2bfefc992d4dace9,compare_length,52,26,vertical,vertical,1,2,510.5,38:37.0
67e923d008c9e3479c33f071,compare_length,66,33,horizontal,horizontal,1,1,986,38:35.2
67f1a2c9e530abd2a41acb1c,compare_height,47,25,vertical,vertical,1,1,1643.1,38:35.6
60e9e8092cfc1f464753dd71,compare_length,24,29,vertical,horizontal,1,1,1579,38:35.8
67a7bb5c18534330a23fbcce,compare_height,7,20,vertical,horizontal,1,1,2560,38:35.9
56e967b74c71f00005d78743,compare_height,36,29,horizontal,vertical,1,1,1298.7,38:36.1
67d75efd39a97429e142a691,compare_index,31,31,vertical,vertical,1,2,3681.3,38:36.8
5a0efb83ab721b0001ef8509,compare_index,88,11,horizontal,horizontal,1,2,1520.6,38:36.6
67dc4af0acb95ecbe688fb6c,compare_index,118,7,vertical,horizontal,1,1,404.4000001,38:35.2
67f174cd81c17d44ce179427,compare_length,34,24,vertical,horizontal,1,1,1287.5,38:37.2
6638e8aa3d1f38846080806a,compare_length,-999,5,horizontal,vertical,1,2,752.4,38:43.0
67e3126f2bfefc992d4dace9,compare_length,58,27,vertical,vertical,0,2,521.9,38:38.5
67df2438f087a74ea30f779b,compare_height,49,31,vertical,vertical,1,2,2742.1,38:36.9
67e923d008c9e3479c33f071,compare_length,70,34,horizontal,horizontal,1,2,836.8,38:36.9
67dc4af0acb95ecbe688fb6c,compare_index,105,8,vertical,horizontal,1,2,267.2,38:36.3
67f1a2c9e530abd2a41acb1c,compare_height,52,30,vertical,vertical,1,2,1303.6,38:47.4
60fe3a34f7f4d5e48ad56af2,compare_height,16,34,vertical,horizontal,1,2,1083.4,38:48.4
67dc4af0acb95ecbe688fb6c,compare_index,100,15,vertical,horizontal,1,1,535.5,38:46.7
6638e8aa3d1f38846080806a,compare_length,62,11,horizontal,vertical,1,2,1209.4,38:54.3
67f174cd81c17d44ce179427,compare_length,41,30,vertical,horizontal,1,1,829.3,38:48.7
5a0efb83ab721b0001ef8509,compare_index,69,17,horizontal,horizontal,1,1,1131.1,38:48.6
67e8111e31624b93e2210da1,compare_index,-999,5,vertical,horizontal,1,2,1292.9,38:48.3
67a8ec4ea60bb64966445f02,compare_length,93,0,horizontal,vertical,1,2,2790.8,38:31.9
67d4921202333fa45206b872,compare_height,26,17,vertical,vertical,1,2,768.5,38:49.1
67f8c9644507f76b22654217,compare_index,9,2,horizontal,vertical,1,2,1316,38:47.1
67dc4af0acb95ecbe688fb6c,compare_index,123,16,vertical,horizontal,1,2,321.8999999,38:47.8
56e967b74c71f00005d78743,compare_height,62,35,horizontal,vertical,1,2,1964,38:49.0
60fe3a34f7f4d5e48ad56af2,compare_height,10,35,vertical,horizontal,1,1,1134.8,38:50.4
67ee794a2ac3ea61880dab22,compare_height,18,26,horizontal,horizontal,1,2,1611.6,38:47.4
67ee18e80744561f1cf718d7,compare_index,15,35,vertical,horizontal,1,2,1468.1,38:51.0
67f1a2c9e530abd2a41acb1c,compare_height,34,31,vertical,vertical,1,1,1532,38:49.8
67df2438f087a74ea30f779b,compare_height,52,30,vertical,vertical,1,2,3137.8,38:33.3
56e967b74c71f00005d78743,compare_height,34,28,horizontal,vertical,1,1,2474.3,38:34.0
60fe3a34f7f4d5e48ad56af2,compare_height,18,28,vertical,horizontal,1,2,1307.8,38:35.8
67d4921202333fa45206b872,compare_height,21,11,vertical,vertical,1,2,7468,38:36.1
67ee18e80744561f1cf718d7,compare_index,25,31,vertical,horizontal,1,2,2674.7,38:39.0
67d75efd39a97429e142a691,compare_index,-999,32,vertical,vertical,1,1,761.2,38:38.4
5a0efb83ab721b0001ef8509,compare_index,77,12,horizontal,horizontal,1,2,941.7,38:38.3
67d4921202333fa45206b872,compare_height,24,12,vertical,vertical,1,2,1612.7,38:38.6
67e3126f2bfefc992d4dace9,compare_length,42,28,vertical,vertical,0,2,735.8,38:40.1
67f1a2c9e530abd2a41acb1c,compare_height,62,26,vertical,vertical,1,2,1711.9,38:38.1
67e923d008c9e3479c33f071,compare_length,77,35,horizontal,horizontal,1,2,671.4,38:38.4
56e967b74c71f00005d78743,compare_height,45,30,horizontal,vertical,1,1,1570.6,38:38.5
60fe3a34f7f4d5e48ad56af2,compare_height,8,29,vertical,horizontal,1,1,2685.8,38:39.3
67dc4af0acb95ecbe688fb6c,compare_index,103,9,vertical,horizontal,1,1,410.5,38:37.6
67f174cd81c17d44ce179427,compare_length,36,25,vertical,horizontal,1,2,1403.8,38:39.5
67e8111e31624b93e2210da1,compare_index,13,0,vertical,horizontal,1,2,1517.8,38:38.8
67a7bb5c18534330a23fbcce,compare_height,1,21,vertical,horizontal,1,1,2449,38:39.2
67dc4af0acb95ecbe688fb6c,compare_index,127,10,vertical,horizontal,1,2,111.8999999,38:38.5
67ee18e80744561f1cf718d7,compare_index,-999,32,vertical,horizontal,1,2,1470.2,38:41.3
67d75efd39a97429e142a691,compare_index,2,33,vertical,vertical,1,1,1127.5,38:40.4
67e3126f2bfefc992d4dace9,compare_length,46,29,vertical,vertical,1,2,584.2,38:41.6
67f1a2c9e530abd2a41acb1c,compare_height,37,27,vertical,vertical,1,1,1038.5,38:40.0
5a0efb83ab721b0001ef8509,compare_index,90,13,horizontal,horizontal,1,2,1387.1,38:40.5
60fe3a34f7f4d5e48ad56af2,compare_height,13,30,vertical,horizontal,1,1,850.8,38:41.0
56e967b74c71f00005d78743,compare_height,55,31,horizontal,vertical,1,2,1037.6,38:40.4
67df2438f087a74ea30f779b,compare_height,-999,32,vertical,vertical,0,1,2687.2,38:40.5
6638e8aa3d1f38846080806a,compare_length,51,7,horizontal,vertical,1,1,1371.2,38:47.0
67f174cd81c17d44ce179427,compare_length,55,26,vertical,horizontal,1,2,1048.2,38:41.4
67e8111e31624b93e2210da1,compare_index,29,1,vertical,horizontal,1,2,1061.4,38:40.7
67e3126f2bfefc992d4dace9,compare_length,43,30,vertical,vertical,0,2,432.6,38:43.0
67a7bb5c18534330a23fbcce,compare_height,15,22,vertical,horizontal,1,1,1414,38:41.5
60e9e8092cfc1f464753dd71,compare_length,26,31,vertical,horizontal,1,1,2876.3,38:41.9
56e967b74c71f00005d78743,compare_height,-999,32,horizontal,vertical,1,2,648.2,38:41.9
5a0efb83ab721b0001ef8509,compare_index,-999,14,horizontal,horizontal,1,1,1065.4,38:42.5
60fe3a34f7f4d5e48ad56af2,compare_height,25,31,vertical,horizontal,1,2,1164.7,38:43.0
6638e8aa3d1f38846080806a,compare_length,47,8,horizontal,vertical,1,2,878.2,38:48.7
67f174cd81c17d44ce179427,compare_length,49,27,vertical,horizontal,1,1,764.6,38:43.0
67f1a2c9e530abd2a41acb1c,compare_height,59,28,vertical,vertical,1,2,1353.3,38:42.3
67e3126f2bfefc992d4dace9,compare_length,35,31,vertical,vertical,0,2,368.4,38:44.3
67e8111e31624b93e2210da1,compare_index,3,2,vertical,horizontal,1,1,1062.7,38:42.6
67dc4af0acb95ecbe688fb6c,compare_index,96,11,vertical,horizontal,1,1,2722.7,38:42.1
67ee18e80744561f1cf718d7,compare_index,23,33,vertical,horizontal,1,1,1648.3,38:43.7
67a7bb5c18534330a23fbcce,compare_height,-999,23,vertical,horizontal,1,2,939,38:43.4
67d75efd39a97429e142a691,compare_index,18,34,vertical,vertical,1,1,2016.2,38:43.3
67e3126f2bfefc992d4dace9,compare_length,-999,32,vertical,vertical,1,2,326.3,38:45.6
56e967b74c71f00005d78743,compare_height,61,33,horizontal,vertical,1,2,1146.4,38:43.9
67d4921202333fa45206b872,compare_height,2,15,vertical,vertical,1,1,639.3,38:44.3
60e9e8092cfc1f464753dd71,compare_length,-999,32,vertical,horizontal,1,2,1315.4,38:44.0
60fe3a34f7f4d5e48ad56af2,compare_height,-999,32,vertical,horizontal,1,2,965.6,38:44.8
6638e8aa3d1f38846080806a,compare_length,39,9,horizontal,vertical,1,2,1239.2,38:50.7
5a0efb83ab721b0001ef8509,compare_index,76,15,horizontal,horizontal,1,2,1349.2,38:44.7
67d75efd39a97429e142a691,compare_index,16,35,vertical,vertical,1,1,910.5,38:45.0
67f174cd81c17d44ce179427,compare_length,46,28,vertical,horizontal,1,2,1368.9,38:45.2
67dc4af0acb95ecbe688fb6c,compare_index,126,12,vertical,horizontal,0,1,661.2,38:43.5
67f8c9644507f76b22654217,compare_index,2,0,horizontal,vertical,1,1,1560.3,38:43.0
67e3126f2bfefc992d4dace9,compare_length,55,33,vertical,vertical,1,2,301.5,38:46.8
